BLK00,TAZ_2000,lat,lon
271230404011001,984,45.0568444000,-92.9982240000
271230404011004,984,45.0567085000,-93.0030740000
271230404011003,984,45.0561694000,-93.0021800000
271230404011002,984,45.0567160000,-93.0000160000
270530271011038,639,45.0528071000,-93.6129220000
271630703032000,1146,45.0532421000,-92.9717030000
270530271011029,639,45.0549665000,-93.6369060000
271630705025032,1140,45.0567248000,-92.8069670000
270530204001002,732,45.0556338000,-93.3233830000
271630705026013,1140,45.0564660000,-92.8198080000
271630705011038,1139,45.0564558000,-92.8209830000
271630703045020,1148,45.0570513000,-92.9578980000
271630705011022,1138,45.0559335000,-92.8399060000
271630705021025,1141,45.0565692000,-92.8038440000
271630703043008,1148,45.0533944000,-92.9458240000
271230406044013,997,45.0537342000,-93.0624520000
271630703043007,1148,45.0542550000,-92.9483830000
271630703043006,1148,45.0562471000,-92.9507570000
270530271011031,639,45.0529733000,-93.6381160000
271630705021024,1141,45.0565118000,-92.8043020000
270530265083006,682,45.0550661000,-93.4452860000
270530215022000,717,45.0539920000,-93.3843110000
271230406044017,997,45.0557549000,-93.0784500000
271630705011021,1138,45.0550853000,-92.8373060000
271630703044000,1148,45.0567023000,-92.9526730000
271630703044001,1148,45.0566663000,-92.9539150000
270530205003007,733,45.0552339000,-93.3060780000
270530205003008,733,45.0557492000,-93.3048510000
270530205002015,733,45.0557880000,-93.3037270000
270530205002016,733,45.0557538000,-93.3024020000
270530205002017,733,45.0557402000,-93.3011320000
270530205002002,733,45.0556791000,-93.2934080000
270530205001006,733,45.0557243000,-93.2919260000
270530205001007,733,45.0557239000,-93.2906460000
270530208011024,726,45.0559041000,-93.3627890000
270530205001008,733,45.0557413000,-93.2895760000
271630705027000,1141,45.0564269000,-92.8048430000
270530205001009,733,45.0539531000,-93.2873040000
270030513022000,124,45.0537303000,-93.2356310000
270030513022001,124,45.0562258000,-93.2348030000
271630706012000,1138,45.0535331000,-92.8349520000
271630703044002,1148,45.0567393000,-92.9552800000
271630703044003,1148,45.0563345000,-92.9557900000
271630703044007,1148,45.0565393000,-92.9571930000
270530207002010,725,45.0546333000,-93.3426750000
270530215021007,727,45.0554505000,-93.3733970000
271230406044008,997,45.0563923000,-93.0731390000
270530205002003,733,45.0556649000,-93.2959770000
271630706021999,1133,45.0485826000,-92.7960020000
270530271011028,639,45.0544487000,-93.6356810000
271630705027001,1141,45.0562593000,-92.8055260000
270530205001010,733,45.0556745000,-93.2860870000
270530207001021,725,45.0556737000,-93.3570820000
270530207001022,725,45.0554481000,-93.3558330000
270530207001005,725,45.0554257000,-93.3546080000
270530207001006,725,45.0554258000,-93.3520490000
270030513021006,120,45.0562607000,-93.2299750000
270530271011035,639,45.0532454000,-93.6314140000
271630703044015,1148,45.0543624000,-92.9527070000
270530207002008,725,45.0555493000,-93.3443590000
270530207002009,725,45.0555387000,-93.3430710000
271230408021001,1007,45.0547726000,-93.1620940000
271630703044006,1148,45.0564795000,-92.9579500000
271230411061022,1033,45.0553070000,-93.2094940000
270530204004004,722,45.0559090000,-93.3314780000
271630703044032,1148,45.0565553000,-92.9586580000
271230411061019,1033,45.0551001000,-93.2174350000
271230411061023,1033,45.0557931000,-93.2106900000
271630705027002,1140,45.0560660000,-92.8063060000
271630705026016,1140,45.0555945000,-92.8173880000
271630705011030,1138,45.0545949000,-92.8294910000
271230406044014,997,45.0524684000,-93.0607010000
270530207002012,723,45.0548505000,-93.3408340000
271230411061025,1033,45.0558881000,-93.2146470000
271630703032002,1146,45.0545338000,-92.9785150000
271630703032003,1146,45.0553555000,-92.9803620000
271630703032005,1146,45.0560867000,-92.9826460000
271230404013018,985,45.0557724000,-93.0144430000
271630705011023,1138,45.0549382000,-92.8430930000
271230407041999,1011,45.0534448000,-93.1361160000
271630703044031,1148,45.0564276000,-92.9593330000
271230404013009,986,45.0533854000,-93.0324600000
271630705027003,1140,45.0559254000,-92.8069870000
271630703044033,1148,45.0562686000,-92.9585820000
271230408033000,1008,45.0540572000,-93.1672920000
271630703044037,1148,45.0529045000,-92.9617410000
271230404012006,985,45.0557882000,-93.0119640000
271630706021000,1133,45.0487260000,-92.7988040000
271630705027004,1140,45.0556952000,-92.8079920000
271230406044018,997,45.0549603000,-93.0827660000
270530205003014,733,45.0534248000,-93.3130700000
271630703044030,1148,45.0557597000,-92.9592570000
271230403021012,983,45.0551893000,-92.9877070000
271230403021013,983,45.0556114000,-92.9902800000
270530271013002,639,45.0523058000,-93.6025370000
271630703044014,1148,45.0561235000,-92.9536480000
271630706021001,1133,45.0552449000,-92.8040550000
271630703044029,1148,45.0536606000,-92.9593620000
271630703044013,1148,45.0553573000,-92.9536550000
271630703044005,1148,45.0558718000,-92.9574870000
271630703044004,1148,45.0558660000,-92.9561800000
270530208012013,727,45.0551084000,-93.3669950000
270530204001004,733,45.0517739000,-93.3183260000
270530265083007,682,45.0535209000,-93.4444210000
270530265081998,685,45.0546639000,-93.4201960000
270530271011030,639,45.0537781000,-93.6358800000
271230412002017,1033,45.0553507000,-93.1981270000
271630705027013,1133,45.0552119000,-92.8050730000
270530271011041,639,45.0540413000,-93.6343790000
271630703044034,1148,45.0557883000,-92.9585770000
270030513021007,124,45.0545858000,-93.2299980000
270030513021008,124,45.0544173000,-93.2289590000
270030513021009,124,45.0527836000,-93.2278070000
271630704031009,1143,45.0552385000,-92.9227580000
271630703031010,1146,45.0551361000,-92.9713140000
271230404011005,984,45.0549726000,-93.0021140000
271630705027005,1135,45.0547020000,-92.8105050000
271630705025034,1140,45.0552413000,-92.8162160000
270530205003006,733,45.0547703000,-93.3090020000
270530215021000,727,45.0550117000,-93.3703430000
270530204004007,722,45.0536539000,-93.3306560000
270530270021993,638,45.0526432000,-93.7587090000
271630705027012,1134,45.0552160000,-92.8059560000
271630705025033,1140,45.0552215000,-92.8149680000
271230407042001,1012,45.0529751000,-93.1067420000
271630705026017,1140,45.0552086000,-92.8185820000
271630705026018,1140,45.0552239000,-92.8197830000
271630705011039,1139,45.0552086000,-92.8209820000
271630705011040,1139,45.0552219000,-92.8223830000
271630703032006,1146,45.0552739000,-92.9823210000
271230411061024,1033,45.0550062000,-93.2145420000
271230406044009,997,45.0554506000,-93.0709570000
271230412002014,1033,45.0555150000,-93.2013730000
271230412002015,1033,45.0555150000,-93.1998730000
271230412002016,1033,45.0555328000,-93.1987940000
270030513053001,122,45.0547211000,-93.2476530000
271630703044012,1148,45.0554308000,-92.9544500000
270030512062028,118,45.0545769000,-93.2675510000
270030512062021,118,45.0545649000,-93.2662760000
270030512062022,118,45.0545546000,-93.2649000000
270030513042003,122,45.0545519000,-93.2622500000
270030513042002,122,45.0545769000,-93.2610500000
270530270021011,638,45.0531439000,-93.6752720000
270030513042001,122,45.0545649000,-93.2597750000
270030513042000,122,45.0545419000,-93.2584730000
270030513052000,122,45.0549930000,-93.2539020000
271230407041002,1010,45.0523278000,-93.1257880000
271630703032001,1146,45.0543940000,-92.9769720000
271630705027011,1134,45.0550660000,-92.8066060000
270530265083010,682,45.0541605000,-93.4485000000
271230405032017,992,45.0528251000,-93.0495000000
271630703044011,1148,45.0548009000,-92.9550440000
271630703044010,1148,45.0548564000,-92.9557140000
271630703044009,1148,45.0548590000,-92.9563780000
271630703044008,1148,45.0552040000,-92.9575460000
271630705027010,1134,45.0548685000,-92.8075810000
271230412001033,1008,45.0521202000,-93.1880600000
271230412002018,1033,45.0552344000,-93.1987560000
270530207001020,725,45.0548486000,-93.3570860000
271230403021014,983,45.0539135000,-92.9868070000
271230403021015,983,45.0551443000,-92.9845820000
271230403022016,983,45.0550045000,-92.9931140000
271230412002013,1033,45.0552216000,-93.2012770000
271230412002019,1033,45.0552150000,-93.1998730000
271230408033003,1008,45.0546751000,-93.1820980000
270530215021011,718,45.0523941000,-93.3797200000
271630705011031,1138,45.0543668000,-92.8259670000
271630703044020,1148,45.0539195000,-92.9579040000
271230404013010,986,45.0524527000,-93.0342350000
270530215021010,718,45.0536281000,-93.3771480000
271630703044022,1148,45.0546868000,-92.9570110000
270530215022001,717,45.0527950000,-93.3896300000
271230406044019,997,45.0544993000,-93.0791420000
270530208012018,718,45.0533558000,-93.3745040000
270530271011036,639,45.0528929000,-93.6307650000
271630703043014,1148,45.0543496000,-92.9507950000
271230408031005,1001,45.0526454000,-93.1513800000
270530205003009,733,45.0537444000,-93.3049760000
270530215021005,718,45.0540053000,-93.3722880000
270530205002020,733,45.0538771000,-93.3036960000
270530205002019,733,45.0539147000,-93.3024320000
270530208041004,718,45.0523048000,-93.3707030000
270530208041002,718,45.0523310000,-93.3667230000
270530215021001,718,45.0539983000,-93.3696960000
270530205002018,733,45.0539023000,-93.3011520000
270530205001021,733,45.0538902000,-93.2998820000
270530208041003,718,45.0541924000,-93.3674900000
270530208041001,724,45.0537173000,-93.3639090000
270530208041000,724,45.0518832000,-93.3592040000
270530205001015,733,45.0530189000,-93.2920730000
270530205001014,733,45.0529615000,-93.2902360000
270530207001023,723,45.0531847000,-93.3557980000
270530215021002,718,45.0539909000,-93.3709400000
270530205001011,733,45.0529397000,-93.2852320000
271230411061016,1034,45.0540556000,-93.2211390000
270530215021006,718,45.0528109000,-93.3730740000
271230408021002,1007,45.0539036000,-93.1574470000
271630703044035,1148,45.0546429000,-92.9593240000
270530215021004,718,45.0544395000,-93.3716740000
270530215021003,718,45.0544377000,-93.3714660000
271230404013017,985,45.0539424000,-93.0143710000
271230404012007,985,45.0545660000,-93.0119670000
271230411061026,1033,45.0541376000,-93.2137000000
270530205001020,733,45.0538761000,-93.2985510000
270530205001019,733,45.0538529000,-93.2972520000
270530205001018,733,45.0538769000,-93.2960010000
270530205001017,733,45.0538270000,-93.2947460000
270530205001016,733,45.0530350000,-93.2934630000
270530205001013,733,45.0530067000,-93.2882330000
270530207001026,724,45.0506921000,-93.3558150000
270530207001025,724,45.0528388000,-93.3568530000
271630705027021,1135,45.0539809000,-92.8150970000
270530271011033,639,45.0519713000,-93.6384770000
270530207001024,723,45.0539893000,-93.3546180000
270530207002022,723,45.0533136000,-93.3533640000
270530207002021,723,45.0533479000,-93.3520530000
270530207002020,723,45.0532906000,-93.3508410000
271230412002011,1033,45.0538648000,-93.1994900000
271630705027014,1134,45.0545068000,-92.8059710000
271630705027006,1135,45.0542420000,-92.8102650000
271630703033005,1147,45.0511372000,-92.9670020000
271630703032012,1146,45.0546033000,-92.9694040000
271230403021016,1146,45.0546110000,-92.9845820000
271630703032007,1146,45.0544089000,-92.9826730000
270530265081014,685,45.0532479000,-93.4202780000
270530271011034,639,45.0522250000,-93.6330610000
270530204002008,722,45.0497037000,-93.3253640000
270530204001003,732,45.0528398000,-93.3226870000
270530208041005,718,45.0523123000,-93.3719900000
271230403021017,983,45.0531910000,-92.9855790000
271630706012011,1138,45.0441834000,-92.8519300000
270030513052001,122,45.0536727000,-93.2538810000
271630705027022,1135,45.0539576000,-92.8185600000
271630705011043,1135,45.0542160000,-92.8197580000
271630705011042,1138,45.0542204000,-92.8209460000
271630705011041,1138,45.0542159000,-92.8223480000
271630705011047,1138,45.0542160000,-92.8237580000
270530207002019,723,45.0531771000,-93.3495080000
271630705027016,1133,45.0543547000,-92.8047030000
271630703044016,1148,45.0540968000,-92.9538480000
271230403022017,983,45.0541407000,-92.9911490000
271230404011006,984,45.0537571000,-93.0021300000
270530215023005,716,45.0521244000,-93.3972240000
270530265083008,682,45.0530941000,-93.4480020000
270530215023006,716,45.0523061000,-93.3923640000
271630705027009,1134,45.0533299000,-92.8069200000
271630704031004,1143,45.0433726000,-92.9110160000
271630703032013,1146,45.0544439000,-92.9683140000
270530207002018,723,45.0531134000,-93.3481880000
270530205003013,733,45.0535261000,-93.3113860000
270530205003012,733,45.0536435000,-93.3101380000
270530205003011,733,45.0536972000,-93.3085440000
270530205003010,733,45.0534940000,-93.3068040000
271630705027015,1134,45.0541160000,-92.8058070000
271630705011029,1138,45.0542753000,-92.8579370000
271630706012999,1138,45.0471796000,-92.8528370000
271630703044021,1148,45.0540898000,-92.9572050000
270530207002017,723,45.0528891000,-93.3462810000
271230411061999,1034,45.0536736000,-93.2263480000
271230403022018,983,45.0540186000,-92.9935910000
271630705027008,1135,45.0535861000,-92.8085160000
271630703044017,1148,45.0541034000,-92.9544540000
271630703044036,1148,45.0538121000,-92.9591210000
270530204002005,722,45.0534293000,-93.3285550000
271230404013006,986,45.0538662000,-93.0275380000
270530207002016,723,45.0527375000,-93.3444940000
270530207002013,723,45.0534620000,-93.3417410000
271630706012025,1138,45.0519913000,-92.8600410000
271630706021003,1134,45.0482275000,-92.8003800000
270530271013001,639,45.0515562000,-93.5967640000
270530271011037,639,45.0515501000,-93.6328740000
271230404012011,985,45.0527882000,-93.0073350000
271230404012012,985,45.0526625000,-93.0060890000
271630706012027,1138,45.0540226000,-92.8581470000
271230411061017,1034,45.0524518000,-93.2217640000
270030513053002,122,45.0532938000,-93.2476220000
271630705027007,1135,45.0532717000,-92.8098870000
271230406044010,997,45.0520587000,-93.0665090000
270530207002015,723,45.0526896000,-93.3433270000
271630706012009,1138,45.0516111000,-92.8408590000
271630706012010,1138,45.0521375000,-92.8442040000
271630703044018,1148,45.0531276000,-92.9549990000
270530208041006,718,45.0528600000,-93.3728160000
271230404012010,985,45.0527417000,-93.0085620000
271230404012013,984,45.0525960000,-93.0045500000
270030513053006,122,45.0532805000,-93.2516250000
271630704031006,1143,45.0513065000,-92.9117190000
271630703032008,1146,45.0533571000,-92.9825910000
270530265081012,685,45.0518429000,-93.4190510000
270530265083013,682,45.0511367000,-93.4437910000
270030512062026,118,45.0527529000,-93.2675510000
270530207002014,723,45.0525510000,-93.3421660000
270030512062025,118,45.0527649000,-93.2662760000
271630703044019,1148,45.0530938000,-92.9555640000
270030512062024,118,45.0527897000,-93.2648830000
270030513042006,122,45.0527528000,-93.2622510000
271230404012008,985,45.0533406000,-93.0119440000
271230403021019,983,45.0520323000,-92.9895360000
271230404012009,985,45.0526958000,-93.0097910000
270030513042007,122,45.0527651000,-93.2610250000
270030513042008,122,45.0527538000,-93.2597490000
270030513042009,122,45.0527761000,-93.2584000000
270030513052003,122,45.0527649000,-93.2571250000
270030513052002,122,45.0527649000,-93.2558750000
270030513022008,124,45.0526764000,-93.2468550000
271630705011046,1138,45.0533155000,-92.8230200000
271630705011045,1138,45.0533155000,-92.8209480000
271630705011044,1135,45.0533160000,-92.8197580000
271630705011048,1138,45.0533161000,-92.8258290000
271230406043031,978,45.0527443000,-93.0850530000
270530265081997,685,45.0517110000,-93.4099100000
271230406043030,978,45.0535091000,-93.0827470000
271230406043029,978,45.0518591000,-93.0812770000
